Dialogue_ID,Utterance_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,Predicted_Emotion
254,12,254_12,Ross,"Monica, come on now. Let's go, baby coming.",neutral,neutral
254,13,254_13,Monica,"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",joy,joy
254,14,254_14,Ross,"That's nice. Get out Let's go, come on.",disgust,neutral
254,15,254_15,Joey,"All right, I'm going. I'm going.",anger,joy
254,16,254_16,Chandler,"Here we go, here we go.",neutral,neutral
254,17,254_17,Rachel,"Rossy, Rossy.",neutral,sadness
255,0,255_0,Chandler,WHAT IS IT?!,anger,anger
255,1,255_1,Monica,"Okay, I-I d'know, you-you just- you have a quality.",joy,surprise
255,2,255_2,All,Yes. Absolutely. A quality.,neutral,surprise
255,3,255_3,Chandler,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.",neutral,joy
255,4,255_4,Monica,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",joy,surprise
255,5,255_5,Rachel,Oh my God! Calling from Rome!,surprise,surprise
255,6,255_6,Ross,So he's calling from Rome. I could do that. Just gotta go to Rome.,neutral,neutral
255,7,255_7,Rachel,"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",joy,neutral
255,8,255_8,Monica,"Hey dad, what's up?  Oh God. Ross, it's Nana.",sadness,surprise
257,0,257_0,Joey,"Oh, yeah, yeah, sure. We live in the building by the uh sidewalk.",neutral,neutral
257,1,257_1,Chandler,You know it?,surprise,neutral
257,2,257_2,Joey,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",neutral,joy
257,3,257_3,Chandler,"Oh, sure, they love us over there.",neutral,neutral
257,4,257_4,Joey,Ben! Ben! Ben!,joy,joy
258,0,258_0,Chandler,How about Joey... Pepponi?,neutral,surprise
258,1,258_1,Joey,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",neutral,sadness
258,2,258_2,Chandler,Joey... Switzerland?,neutral,joy
258,3,258_3,Joey,"Plus, y'know, I think it should be Joe.",neutral,neutral
258,4,258_4,Joey,"Y'know, Joey makes me sound like I'm, I dunno, this big.",neutral,sadness
258,5,258_5,Joey,Which I'm not.,neutral,sadness
258,6,258_6,Chandler,Joe...Joe...Joe...Stalin?,neutral,surprise
258,7,258_7,Joey,Stalin...Stalin...do I know that name? It sounds familiar.,neutral,surprise
258,8,258_8,Chandler,"Well, it does not ring a bell with me...",neutral,neutral
258,9,258_9,Joey,"Joe Stalin. Y'know, that's pretty good.",joy,joy
258,10,258_10,Chandler,Might wanna try Joseph.,neutral,neutral
258,11,258_11,Joey,Joseph Stalin. I think you'd remember that!,joy,anger
258,12,258_12,Chandler,"Oh yes! Bye Bye Birdie, starring Joseph Stalin. Joseph Stalin is the Fiddler on the Roof.",joy,surprise
260,0,260_0,Phoebe,"Hey everybody, Rachel was so good today. She didn't gossip at all.",joy,joy
260,1,260_1,Rachel,I didnt!,joy,surprise
260,2,260_2,Rachel,"Even when I found outumm, all right, well let's just say I found something out something about someone and let's just say she's gonna keep it.",neutral,surprise
260,3,260_3,Joey,"Hey, Pheebs! Check-check this out.",joy,surprise
260,4,260_4,Phoebe,"Ooh, you nailed the Old Lady!",surprise,joy
260,5,260_5,Joey,"Yeah listen so, I thought I was getting better, so on my way home today I stopped by this guitar store and",neutral,neutral
260,6,260_6,Phoebe,"Did you, did you",anger,surprise
260,7,260_7,Joey,No.,neutral,neutral
260,8,260_8,Phoebe,Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,anger,joy
260,9,260_9,Joey,Yes!,joy,joy
260,10,260_10,Phoebe,Then don't touch one!!,anger,anger
259,0,259_0,Ross,Are you kidding?,surprise,anger
259,1,259_1,Ross,"Okay, look.",neutral,anger
259,2,259_2,Ross,I-I studied evolution.,joy,surprise
259,3,259_3,Ross,"Remember, evolution?",joy,surprise
259,4,259_4,Ross,Monkey into man?,anger,surprise
259,5,259_5,Ross,"Plus, Im a doctor, and I had a monkey.",neutral,surprise
259,6,259_6,Ross,Im Doctor Monkey!,anger,joy
259,7,259_7,Chandler,Im not arguing with that.,neutral,neutral
259,8,259_8,Monica,"All right, Ive heard enough. Ive made my decision.",neutral,anger
259,9,259_9,Monica,You are both idiots.,disgust,anger
259,10,259_10,Monica,"The joke is not funny, and its offensive to women, and doctors, and monkeys!",disgust,anger
259,11,259_11,Monica,"You shouldnt be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!",anger,anger
259,12,259_12,Monica,Now let it go!,anger,anger
259,13,259_13,Monica,The joke sucks!,anger,anger
259,14,259_14,Ross,Its your joke.,neutral,anger
259,15,259_15,Chandler,Is not.,anger,anger
261,0,261_0,Joey,Really? You'd-you'd do that for me?!,surprise,joy
261,1,261_1,Ross,Yeah!,joy,joy
261,2,261_2,Joey,Thanks!,joy,joy
261,3,261_3,Ross,"All right, we'll start off slow. The only thing you have to do tonight is come up with the name of your main character.",neutral,joy
261,4,261_4,Joey,Done!,joy,joy
261,5,261_5,Ross,And it can't be Joey.,neutral,anger
261,6,261_6,Joey,It's not.,neutral,anger
261,7,261_7,Ross,Or Joseph.,neutral,surprise
261,8,261_8,Joey,Oh.,neutral,surprise
264,0,264_0,Joey,Aww man! I cant believe I locked myself out again!,anger,sadness
264,1,264_1,Chandler,Hang on buddy!,anger,neutral
264,2,264_2,Joey,Oh my God! What happened here? Did you do all this?,surprise,surprise
264,3,264_3,Chandler,I sure did.,neutral,neutral
265,0,265_0,Ross,"But we haven't seen each other since then. Well I land in China, guess who's in charge of the dig.",surprise,surprise
265,1,265_1,Rachel,"Julie! Julie, isn't that great? I mean, isn't that just kick- you-in-the-crotch, spit-on-your-neck fantastic?",joy,disgust
263,0,263_0,Ross,Hi.,neutral,neutral
263,1,263_1,Joey,Hey.,neutral,neutral
263,2,263_2,Joey,Where've you been?,neutral,neutral
263,3,263_3,Ross,At the vet.,neutral,neutral
263,4,263_4,Chandler,"She's not gonna make you wear one of those big plastic cones, is she?",fear,surprise
263,5,263_5,Ross,She says Marcel's humping thing's not a phase. Apparently he's reached sexual maturity.,sadness,surprise
263,6,263_6,Joey,Hey! He beat ya.,joy,joy
263,7,263_7,Ross,"She says as time goes on, he's gonna start getting agressive and violent.",sadness,fear
263,8,263_8,Chandler,So what does this mean?,neutral,neutral
263,9,263_9,Ross,I'm gonna have to give him up.,sadness,sadness
262,0,262_0,Pete,Hi!,neutral,joy
262,1,262_1,Monica,"Hi! Hey, Pete youre back! Hey, check this out.",joy,joy
262,2,262_2,Pete,Wow! Skates!,joy,joy
262,3,262_3,Monica,Wow! Youre a lot sturdier that Chandler. He crumpled like a piece of paper. So how was youre trip?,surprise,joy
262,4,262_4,Pete,Well...,neutral,neutral
262,5,262_5,Monica,"Oh, whatd ya bring me?!",joy,joy
262,6,262_6,Monica,"Awww, hotel toiletries from Japan.",joy,joy
262,7,262_7,Monica,"Oh, these are gonna go in my permanent collection.",joy,joy
262,8,262_8,Monica,You want some coffee?,neutral,joy
262,9,262_9,Pete,"Yeah, sure, thatd be great.",neutral,neutral
262,10,262_10,Monica,Regular or decaf?,neutral,neutral
262,11,262_11,Pete,"Ah, which ever is closest.",neutral,neutral
262,12,262_12,Monica,Okay.,neutral,neutral
262,13,262_13,Pete,So ask me what I did today.,neutral,anger
262,14,262_14,Monica,So what did you do today Pete?,neutral,neutral
262,15,262_15,Pete,I bought a restaurant and I would like you to be the head chef.,joy,surprise
262,16,262_16,Monica,What?! Oh.,surprise,surprise
267,0,267_0,Director,Ah Joey.,neutral,neutral
267,1,267_1,Director,Joey Tribbiani.,neutral,neutral
267,2,267_2,Director,"Listen Joey, I got a problem, I just got a call from my dance captain, he's having a relationship crisis and can't get out of Long Island.",neutral,sadness
267,3,267_3,Joey,"So, does that mean the audition is off?",sadness,neutral
267,4,267_4,Director,"Listen Joey, seeing as you've got the most experience, I want you to take these dancers and show them the combination.",neutral,neutral
267,5,267_5,Joey,What?!,surprise,surprise
267,6,267_6,Director,"Aw come on Joey, it's easy.",neutral,anger
267,7,267_7,Director,"Y'know, it's hand, hand, head, head,  up, pas de bouree, pas de bouree, big turn here, grand sissone, sissone, sissone, slide back, step, step, step, and jazz hands!",neutral,surprise
267,8,267_8,Joey,"It's ah, step-ity, step and jazz hands.",sadness,surprise
267,9,267_9,Director,Have fun.,neutral,joy
267,10,267_10,Joey,Bye.,neutral,neutral
269,0,269_0,Ross,"Well, y'know, monogamy can be a, uh, tricky concept. I mean, anthropologically speaking-",neutral,neutral
269,1,269_1,Ross,"Fine. Fine, alright, now you'll never know.",anger,anger
269,2,269_2,Monica,"We're kidding. C'mon, tell us!",joy,joy
269,3,269_3,All,Yeah! C'mon!,joy,joy
269,4,269_4,Ross,"Alright. There's a theory, put forth by Richard Leakey-",neutral,neutral
268,0,268_0,Chandler,Wow! Fortunately she has a,surprise,joy
268,1,268_1,Monica,"Oh, I so can't believe this! My uterus is an inhospitable environment? I was trying so hard to be a good hostess!",surprise,sadness
268,2,268_2,Chandler,"Oh, I can't believe my sperm have low motility because, let me tell you, when I was growing up they sure seem to be in a hurry to get places!",surprise,surprise
268,3,268_3,Doctor Connelly,Hi there.,neutral,neutral
268,4,268_4,Chandler,Hi.,neutral,neutral
268,5,268_5,Monica,Hi.,neutral,neutral
268,6,268_6,Doctor Connelly,I'm sorry there wasn't better news from your test last week but I wanted to talk to you about your options.,neutral,sadness
268,7,268_7,Monica,Ok.,neutral,sadness
268,8,268_8,Doctor Connelly,"Above all, even though your chances of conceiving through natural means aren't great, you never know!",neutral,joy
268,9,268_9,Doctor Connelly,"So, keep having sex on a regular basis.",neutral,neutral
268,10,268_10,Chandler,"Oh, DAMN IT!",anger,anger
268,11,268_11,Monica,"Don't worry, after a while he'll tune it out.",neutral,neutral
268,12,268_12,Doctor Connelly,"Ok, given your situation, the options with the greatest chances for success would be surrogacy, or insemination using a sperm donor.",neutral,neutral
268,13,268_13,Monica,Ok.,neutral,neutral
266,0,266_0,Ross,May I come in?,neutral,neutral
266,1,266_1,Rachel,"Uh, yeah, if you want too.",neutral,sadness
266,2,266_2,Ross,Do,neutral,neutral
266,3,266_3,Rachel,"Yeah, sure?",neutral,neutral
266,4,266_4,Ross,So do I.,neutral,neutral
266,5,266_5,Ross,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",neutral,neutral
266,6,266_6,Ross,This is just about tonight.,neutral,neutral
266,7,266_7,Ross,"I don't to go through with this if it's going to raise the question of ""Us.""",neutral,sadness
266,8,266_8,Ross,I just want this to be  about what it is!,joy,anger
266,9,266_9,Rachel,"And um, what-what is that Ross?",neutral,surprise
266,10,266_10,Ross,The physical act of love.,joy,surprise
266,11,266_11,Rachel,What?! Are you crazy?,surprise,anger
266,12,266_12,Ross,Oh so-so you weren't trying to entice me just now with your-your nakedness?,surprise,anger
266,13,266_13,Rachel,"Oh God, you saw me?! Oh!",surprise,surprise
266,14,266_14,Ross,You weren't trying to entice me with your nakedness.,joy,anger
266,15,266_15,Rachel,"Noo!! No! You thought, you actually thought I wanted to have sex with you?!",anger,anger
266,16,266_16,Ross,No! No!  No!  No-no-no-no.,joy,anger
271,0,271_0,Monica,I have no idea what you just said.,neutral,sadness
271,1,271_1,Chandler,Put Joey on the phone.,neutral,neutral
271,2,271_2,Joey,What's up man?,neutral,neutral
271,3,271_3,Chandler,I'm trppd... in an ATM vstbl... wth,fear,anger
271,4,271_4,Joey,"Oh my God! He's trapped in an ATM vestibule with Jill Goodacre!  Chandler, listen.",surprise,surprise
271,5,271_5,Chandler,"Yeah, like that thought never entered my mind.",neutral,disgust
272,0,272_0,Emily,and that was all before 10 oclock.,neutral,neutral
272,1,272_1,Emily,The caterer rang and said it was going to be Chicken Kiev instead of Chicken Tarragon.,neutral,disgust
272,2,272_2,Emily,And then the florist phoned to say there arent any tulips.,neutral,sadness
272,3,272_3,Emily,"Oh, and the chilliest has carpel-tunel syndrome.",neutral,surprise
272,4,272_4,Ross,"Whoa-whoa-whoa! Emily,  honey, okay?",surprise,surprise
272,5,272_5,Emily,"Well, up yours too!",anger,anger
273,0,273_0,Phoebe,Wheres Chandler?,neutral,neutral
273,1,273_1,Joey,"Ah, he cant make it, he said he had to his...  Whoa-oh!",surprise,surprise
273,2,273_2,Ginger,Joey? Joey Tribbiani?,neutral,surprise
273,3,273_3,Ginger,Joey I can see you okay? Youre hiding behind the coats.,neutral,surprise
274,0,274_0,Chandler,"Okay listen, just give me anything I can make two of.",neutral,neutral
274,1,274_1,Monica,"Well, if you dont have anything to copy, why are you going down there?",neutral,anger
274,2,274_2,Joey,"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?",anger,disgust
274,3,274_3,Chandler,Yeah! You wanna come?,joy,joy
274,4,274_4,Joey,Yeah!,joy,joy
276,0,276_0,Chandler,Hey.,neutral,neutral
270,0,270_0,Ross,"Hi, is uh, is Carol here?",neutral,neutral
270,1,270_1,Susan,"No, she's at a faculty meeting.",neutral,neutral
270,2,270_2,Ross,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",neutral,sadness
270,3,270_3,Susan,Come in.,neutral,neutral
270,4,270_4,Ross,"Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.",neutral,neutral
270,5,270_5,Susan,What's it look like?,neutral,neutral
270,6,270_6,Ross,Kinda like a big face without skin.,neutral,surprise
270,7,270_7,Susan,"Yes, I'm familiar with the concept. We can just look for it.",neutral,neutral
270,8,270_8,Ross,"Ok.  Wow, you guys sure have a lot of books about bein' a lesbian.",surprise,surprise
270,9,270_9,Susan,"Well, you know, you have to take a course. Otherwise, they don't let you do it.",neutral,neutral
270,10,270_10,Ross,"Hey, hey, Yertle the Turtle. A classic.",joy,joy
270,11,270_11,Susan,"Actually, I'm reading it to the baby.",neutral,neutral
270,12,270_12,Ross,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",surprise,surprise
270,13,270_13,Susan,"What, you don't think they can hear sounds in there?",joy,surprise
270,14,270_14,Ross,"You're not serious, I mean, you really... you really talk to it?",surprise,surprise
277,0,277_0,Monica,Whats the matter?,sadness,neutral
275,0,275_0,Ross,Fine.,neutral,sadness
275,1,275_1,Joey,Fine.,neutral,neutral
275,2,275_2,Rachel,Fine.,neutral,neutral
275,3,275_3,Monica,All right. We're gonna go.  It's not for another six hours. We're gonna go then.,neutral,neutral
279,0,279_0,Monica,Gimme them!,anger,anger
279,1,279_1,Rachel,No! They are mine!,anger,anger
279,2,279_2,Monica,You stole them from me!,anger,anger
279,3,279_3,Rachel,You stole them from me!!,anger,anger
279,4,279_4,Monica,Gimme them!,anger,anger
279,5,279_5,Monica,You just wanna each take one?,neutral,anger
279,6,279_6,Rachel,Yeah that seems fair. We never use them.,neutral,neutral
279,7,279_7,Ross,"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?",anger,sadness
279,8,279_8,Rachel,Well,neutral,neutral
279,9,279_9,Monica,Why don’t you phase it out?,neutral,neutral
279,10,279_10,Monica,"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",anger,neutral
279,11,279_11,Rachel,"Yeah, I mean, come on Ross, no one will even notice. I mean they’re probably not even listening!",neutral,disgust
279,12,279_12,Ross,They’re not listening too me?,surprise,sadness
279,13,279_13,Rachel,Of course they’re listening to you! Everybody listens to you.,neutral,surprise
279,14,279_14,Ross,Monica you really think I should try this phasing out thing?,neutral,sadness
279,15,279_15,Monica,I think you look fine.,neutral,neutral
278,0,278_0,Chandler,Someone on the subway licked my neck! Licked my neck!!,disgust,disgust
278,1,278_1,Phoebe,Oh Willies still alive!,surprise,surprise
278,2,278_2,Chandler,What are you guys doing?,neutral,surprise
